run_id,plant,line,product,shift,start_datetime,end_datetime,duration_hours,input_weight_kg,expected_yield,actual_yield,yield_pct,avg_brix,grade_a_pct,downtime_minutes,is_organic_run,num_lots_consumed
RUN-013168,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2026-03-06 22:23:00,2026-03-07 05:01:36,6.64,45630.7,19164.9,15881.3,82.87,5.94,69.66,5,False,178
RUN-013169,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2024-06-30 22:07:00,2024-07-01 08:03:03,9.93,24123.5,7237.1,6421.7,88.73,6.11,67.02,15,False,94
RUN-013170,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2024-08-16 14:14:00,2024-08-16 21:44:03,7.5,22502.9,2700.3,2325.2,86.11,6.01,77.53,32,False,89
RUN-013171,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2025-11-09 14:24:00,2025-11-09 20:41:12,6.29,40542.0,4865.0,4170.5,85.72,5.91,63.31,5,False,169
RUN-013172,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-10-04 14:24:00,2024-10-04 21:40:29,7.27,36063.9,15146.8,12171.1,80.35,6.01,68.97,75,False,145
RUN-013173,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-05-15 14:21:00,2026-05-15 21:28:39,7.13,40057.8,16824.3,13423.9,79.79,6.09,65.84,3,False,161
RUN-013174,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-03-20 14:05:00,2025-03-20 20:37:56,6.55,25223.0,10593.7,8101.4,76.47,6.01,70.8,3,False,113
RUN-013175,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2025-03-07 14:02:00,2025-03-07 22:45:22,8.72,39296.7,4715.6,4164.7,88.32,5.99,68.9,29,False,164
RUN-013176,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-12-24 14:00:00,2024-12-24 18:20:04,4.33,43369.1,18215.0,15502.3,85.11,5.93,71.26,15,False,174
RUN-013177,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2025-10-05 14:20:00,2025-10-05 21:32:04,7.2,43685.8,18348.0,15998.5,87.19,5.96,71.35,2,True,171
RUN-013178,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Morning,2025-04-13 06:03:00,2025-04-13 15:32:18,9.49,27507.5,11553.2,9804.1,84.86,6.06,74.34,9,True,113
RUN-013179,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2024-06-20 06:03:00,2024-06-20 11:32:28,5.49,25860.5,10861.4,8006.2,73.71,6.14,63.55,47,False,107
RUN-013180,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2026-02-17 14:12:00,2026-02-17 21:23:49,7.2,48443.4,2422.2,2091.4,86.34,5.96,71.57,4,False,197
RUN-013181,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-11-26 06:07:00,2025-11-26 13:57:06,7.84,27414.0,11513.9,10013.0,86.96,6.09,64.41,1,False,118
RUN-013182,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-08-27 22:28:00,2024-08-28 03:34:13,5.1,45020.5,18908.6,15796.2,83.54,6.08,63.74,6,False,182
RUN-013183,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-04-09 22:29:00,2025-04-10 05:55:47,7.45,28314.5,11892.1,10005.2,84.13,5.9,64.1,10,False,117
RUN-013184,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2025-10-23 14:11:00,2025-10-23 21:07:39,6.94,25476.8,10700.3,8900.0,83.18,5.95,70.59,14,False,102
RUN-013185,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2025-07-27 06:03:00,2025-07-27 11:04:14,5.02,46134.6,19376.5,16862.3,87.02,5.99,68.37,35,False,196
RUN-013186,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2024-11-20 06:29:00,2024-11-20 12:27:48,5.98,19437.3,971.9,850.6,87.52,6.0,78.21,1,False,78
RUN-013187,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2024-11-01 14:22:00,2024-11-01 20:00:13,5.64,35517.5,10655.2,8288.5,77.79,6.05,73.76,82,False,141
RUN-013188,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2025-05-08 22:23:00,2025-05-09 02:38:57,4.27,34206.5,4104.8,3204.6,78.07,6.08,67.39,15,False,138
RUN-013189,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Night,2025-08-30 22:18:00,2025-08-31 05:47:31,7.49,21389.1,8983.4,6590.2,73.36,6.1,73.26,27,False,86
RUN-013190,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2024-08-19 06:10:00,2024-08-19 10:35:33,4.43,24521.6,10299.1,7960.9,77.3,6.05,63.11,1,False,103
RUN-013191,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2025-10-08 22:20:00,2025-10-09 05:41:36,7.36,23757.7,9978.2,8046.2,80.64,5.99,68.27,0,True,104
RUN-013192,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2026-02-21 22:14:00,2026-02-22 07:15:37,9.03,47044.2,19758.6,17199.0,87.05,6.07,72.02,16,True,193
RUN-013193,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Morning,2024-09-06 06:11:00,2024-09-06 13:14:52,7.06,33193.5,5974.8,5110.6,85.54,5.99,73.13,43,True,134
RUN-013194,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2024-08-09 14:22:00,2024-08-09 18:59:56,4.63,32354.2,13588.8,10850.0,79.85,6.07,66.92,59,False,130
RUN-013195,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2024-07-13 14:00:00,2024-07-13 21:20:54,7.35,40938.1,17194.0,15388.1,89.5,5.92,75.74,6,True,169
RUN-013196,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-09-20 22:10:00,2025-09-21 07:56:06,9.77,37114.1,15587.9,12901.2,82.76,6.03,69.74,62,False,152
RUN-013197,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-02-02 14:23:00,2026-02-02 19:58:04,5.58,18226.0,7654.9,6246.6,81.6,5.93,66.22,42,False,74
RUN-013198,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2025-06-06 22:18:00,2025-06-07 05:51:40,7.56,17456.1,2094.7,1760.1,84.03,6.02,68.49,51,False,73
RUN-013199,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2025-07-18 14:04:00,2025-07-18 19:44:39,5.68,25424.9,3051.0,2550.5,83.6,5.87,69.61,0,False,102
RUN-013200,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2024-09-05 06:11:00,2024-09-05 14:31:51,8.35,37593.0,15789.1,13205.4,83.64,6.06,72.37,22,False,152
RUN-013201,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-06-08 14:29:00,2025-06-08 21:48:07,7.32,24588.9,10327.3,8344.0,80.8,5.96,59.78,10,False,92
RUN-013202,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2024-10-22 22:30:00,2024-10-23 05:11:24,6.69,39938.1,7188.9,6411.3,89.18,5.95,73.58,4,True,159
RUN-013203,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2025-08-11 22:18:00,2025-08-12 08:15:44,9.96,41579.0,12473.7,10034.0,80.44,5.98,66.48,34,False,179
RUN-013204,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-08-30 06:06:00,2025-08-30 15:42:20,9.61,44104.8,18524.0,16299.2,87.99,6.09,64.44,13,False,180
RUN-013205,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2026-02-02 14:05:00,2026-02-02 19:53:35,5.81,42337.7,2116.9,1747.9,82.57,5.91,67.22,57,False,180
RUN-013206,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-05-10 14:29:00,2025-05-10 21:50:21,7.36,33468.9,14056.9,10901.7,77.55,6.02,65.03,1,False,143
RUN-013207,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2025-06-23 22:06:00,2025-06-24 06:55:16,8.82,13273.8,5575.0,4831.6,86.67,6.03,69.49,112,True,59
RUN-013208,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-03-05 22:30:00,2025-03-06 03:37:10,5.12,29435.6,12363.0,9906.3,80.13,6.02,68.91,5,False,119
RUN-013209,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2025-11-04 22:02:00,2025-11-05 06:17:49,8.26,17769.1,5330.7,4257.6,79.87,5.95,63.89,25,True,72
RUN-013210,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2025-03-31 06:28:00,2025-03-31 11:49:50,5.36,28951.5,12159.6,9933.4,81.69,6.02,69.72,16,False,109
RUN-013211,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2025-07-03 14:27:00,2025-07-03 22:43:42,8.28,41682.8,17506.8,13711.7,78.32,5.97,69.94,6,True,173
RUN-013212,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2024-12-02 22:19:00,2024-12-03 03:57:16,5.64,50005.7,6000.7,4460.0,74.32,5.97,67.5,9,False,200
RUN-013213,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2025-10-22 22:11:00,2025-10-23 02:25:45,4.25,44172.3,5300.7,4358.4,82.22,6.01,63.93,19,False,183
RUN-013214,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2025-05-19 22:10:00,2025-05-20 05:31:47,7.36,15704.5,2826.8,2217.9,78.46,5.95,65.15,20,True,66
RUN-013215,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2025-07-10 06:11:00,2025-07-10 13:27:57,7.28,44206.7,2210.3,1947.8,88.12,5.96,69.14,16,False,175
RUN-013216,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2026-02-25 22:25:00,2026-02-26 04:12:49,5.8,30336.8,12741.5,9774.4,76.71,6.06,68.29,22,False,123
RUN-013217,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2025-02-02 06:21:00,2025-02-02 15:26:58,9.1,15284.1,1834.1,1515.0,82.6,6.07,77.78,41,False,63
RUN-013218,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-06-18 22:21:00,2025-06-19 08:13:18,9.87,41319.6,17354.2,15570.1,89.72,6.01,73.86,22,True,176
RUN-013219,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2024-07-05 22:18:00,2024-07-06 08:11:06,9.89,19597.2,2351.7,2043.3,86.89,6.07,72.15,7,False,79
RUN-013220,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2025-03-28 22:20:00,2025-03-29 04:48:00,6.47,45145.2,2257.3,1869.7,82.83,5.95,66.3,28,False,181
RUN-013221,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2025-07-06 06:29:00,2025-07-06 11:58:32,5.49,49075.5,14722.6,11704.8,79.5,6.04,67.01,12,False,197
RUN-013222,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-10-09 22:13:00,2025-10-10 06:15:47,8.05,24754.1,10396.7,8213.5,79.0,5.9,68.75,0,True,96
RUN-013223,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2026-02-19 14:13:00,2026-02-19 20:10:19,5.96,29833.3,8950.0,7637.9,85.34,6.01,77.5,4,True,120
RUN-013224,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2024-08-25 22:24:00,2024-08-26 05:30:15,7.1,15742.1,6611.7,5110.5,77.29,5.87,68.25,8,True,63
RUN-013225,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2025-06-24 06:08:00,2025-06-24 10:23:20,4.26,44196.1,7955.3,6458.6,81.19,5.99,63.07,4,False,176
RUN-013226,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2026-01-06 06:08:00,2026-01-06 15:25:31,9.29,12382.6,5200.7,4175.8,80.29,5.87,78.43,9,True,51
RUN-013227,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2026-03-08 06:26:00,2026-03-08 16:09:14,9.72,25189.0,3022.7,2647.5,87.59,6.02,65.05,14,False,103
RUN-013228,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2026-04-28 06:01:00,2026-04-28 11:25:19,5.41,23301.4,2796.2,2408.5,86.13,6.05,72.04,14,False,93
RUN-013229,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Night,2024-10-13 22:16:00,2024-10-14 06:53:04,8.62,31059.2,13044.9,11085.9,84.98,6.0,64.23,14,False,123
RUN-013230,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2025-11-05 22:21:00,2025-11-06 07:22:09,9.02,24560.6,1228.0,990.0,80.62,5.9,68.63,4,False,102
RUN-013231,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-05-21 06:29:00,2025-05-21 11:57:05,5.47,23910.8,10042.5,7719.9,76.87,5.92,66.33,38,False,98
RUN-013232,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Morning,2025-04-24 06:20:00,2025-04-24 12:45:32,6.43,15373.2,6456.7,5347.7,82.82,6.0,68.75,3,True,64
RUN-013233,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2025-05-05 14:26:00,2025-05-05 20:34:07,6.14,21822.8,6546.8,5251.5,80.21,6.12,74.73,9,False,91
RUN-013234,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2025-03-11 06:28:00,2025-03-11 11:40:04,5.2,25657.4,3078.9,2594.8,84.28,5.94,72.9,13,False,107
RUN-013235,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2025-11-11 14:10:00,2025-11-11 22:51:36,8.69,20484.7,2458.2,1994.3,81.13,6.01,74.07,28,False,81
RUN-013236,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Afternoon,2026-06-05 14:23:00,2026-06-05 22:32:58,8.17,24061.8,10106.0,8515.7,84.26,6.11,70.41,10,False,98
RUN-013237,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2024-09-28 06:24:00,2024-09-28 10:45:13,4.35,18038.5,7576.2,5510.1,72.73,5.93,65.75,42,False,73
RUN-013238,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Afternoon,2026-02-15 14:25:00,2026-02-15 21:33:45,7.15,31238.7,5623.0,4744.2,84.37,6.04,74.81,7,True,131
RUN-013239,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2025-08-22 22:28:00,2025-08-23 04:32:37,6.08,42490.9,12747.3,11520.6,90.38,5.98,77.59,1,True,174
RUN-013240,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2026-02-18 14:21:00,2026-02-18 20:00:17,5.65,23616.0,7084.8,6299.1,88.91,5.97,72.0,7,False,100
RUN-013241,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-02-08 14:00:00,2026-02-08 18:43:53,4.73,25195.9,10582.3,7912.0,74.77,6.02,59.41,38,False,101
RUN-013242,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2025-01-01 22:00:00,2025-01-02 05:15:07,7.25,28567.1,1428.4,1263.2,88.43,6.05,76.8,16,False,125
RUN-013243,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-09-12 06:28:00,2025-09-12 11:58:26,5.51,22591.8,9488.6,7778.1,81.97,6.1,59.34,135,False,91
RUN-013244,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2024-10-04 14:20:00,2024-10-04 18:49:14,4.49,21511.7,1075.6,958.1,89.08,6.07,69.66,37,False,89
RUN-013245,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-10-22 06:05:00,2024-10-22 15:51:49,9.78,18434.0,5530.2,4354.1,78.73,5.98,76.39,31,False,72
RUN-013246,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-08-15 22:30:00,2024-08-16 03:14:14,4.74,18538.5,7786.2,6654.8,85.47,6.06,55.41,64,False,74
RUN-013247,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2024-11-29 22:15:00,2024-11-30 07:05:48,8.85,13269.4,1592.3,1371.6,86.14,5.99,60.34,2,False,58
RUN-013248,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2025-10-26 14:24:00,2025-10-26 18:52:03,4.47,36956.6,11087.0,9478.7,85.49,6.02,64.05,7,False,153
RUN-013249,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2025-07-16 14:24:00,2025-07-16 18:58:55,4.58,30964.5,1548.2,1341.3,86.64,5.99,70.4,23,False,125
RUN-013250,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2024-12-23 14:22:00,2024-12-23 19:16:38,4.91,44056.6,18503.8,15640.7,84.53,6.07,65.14,11,False,175
RUN-013251,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2025-01-25 06:25:00,2025-01-25 10:54:31,4.49,42018.4,12605.5,10546.4,83.67,5.97,73.3,6,True,176
RUN-013252,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2026-01-03 14:26:00,2026-01-03 19:24:25,4.97,35077.1,10523.1,8498.7,80.76,6.02,66.67,3,False,141
RUN-013253,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2024-11-25 22:14:00,2024-11-26 04:42:34,6.48,38022.9,6844.1,5358.0,78.29,6.01,72.48,78,True,149
RUN-013254,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2025-09-18 06:26:00,2025-09-18 16:24:03,9.97,43594.5,18309.7,16329.2,89.18,6.02,71.51,1,False,179
RUN-013255,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-01-25 14:30:00,2026-01-25 18:30:43,4.01,26644.8,11190.8,8508.8,76.03,5.98,65.71,29,False,105
RUN-013256,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2025-06-06 06:12:00,2025-06-06 11:21:26,5.16,26780.1,11247.6,8239.5,73.26,6.02,66.02,55,False,103
RUN-013257,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-04-17 06:00:00,2025-04-17 11:59:33,5.99,31134.2,9340.3,7457.7,79.84,6.09,65.87,28,False,126
RUN-013258,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2026-03-22 06:16:00,2026-03-22 15:44:51,9.48,36575.7,15361.8,11787.9,76.74,6.02,71.14,0,False,149
RUN-013259,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2024-07-29 14:28:00,2024-07-29 21:47:39,7.33,48051.2,20181.5,15667.0,77.63,5.99,75.0,7,True,196
RUN-013260,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2024-11-29 06:27:00,2024-11-29 15:19:15,8.87,47795.2,5735.4,5115.8,89.2,5.97,75.63,31,False,197
RUN-013261,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Morning,2026-01-26 06:22:00,2026-01-26 14:56:56,8.58,43902.7,7902.5,6498.7,82.24,5.97,67.2,6,False,189
RUN-013262,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2026-01-26 14:16:00,2026-01-26 23:41:36,9.43,20999.5,8819.8,7029.2,79.7,6.04,72.09,21,False,86
RUN-013263,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-08-28 14:05:00,2025-08-28 22:40:41,8.59,35149.5,14762.8,11203.7,75.89,6.06,73.97,86,False,146
RUN-013264,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2025-12-13 06:18:00,2025-12-13 14:56:52,8.65,34542.0,14507.6,12074.4,83.23,5.95,68.89,28,False,135
RUN-013265,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-04-17 06:27:00,2025-04-17 11:58:38,5.53,29939.9,12574.8,10581.3,84.15,6.03,66.67,21,False,117
RUN-013266,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2025-03-02 14:26:00,2025-03-02 18:35:22,4.16,22718.4,9541.7,8430.4,88.35,5.96,70.0,19,True,90
RUN-013267,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-11-04 06:19:00,2024-11-04 13:37:14,7.3,17298.8,5189.6,4287.8,82.62,6.08,80.6,4,False,67
RUN-013268,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Afternoon,2025-07-15 14:04:00,2025-07-15 19:12:08,5.14,13915.6,2504.8,2039.4,81.42,6.05,77.19,105,True,57
RUN-013269,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2024-12-14 14:14:00,2024-12-14 23:05:29,8.86,14600.2,4380.1,3909.3,89.25,5.99,72.58,3,False,62
RUN-013270,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-12-02 14:24:00,2024-12-02 23:21:52,8.96,25374.8,10657.4,7959.9,74.69,6.08,64.04,11,False,114
RUN-013271,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2024-12-29 06:24:00,2024-12-29 14:13:02,7.82,42325.8,17776.8,13465.7,75.75,6.11,58.72,26,False,172
RUN-013272,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2024-11-02 14:15:00,2024-11-02 22:53:23,8.64,22472.0,6741.6,5586.5,82.87,5.96,75.0,0,False,88
RUN-013273,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2025-05-08 14:04:00,2025-05-08 21:19:27,7.26,40549.2,4865.9,3911.6,80.39,6.03,71.95,2,False,164
RUN-013274,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2024-10-29 06:26:00,2024-10-29 13:14:15,6.8,20128.8,8454.1,6187.6,73.19,6.02,61.9,6,False,84
RUN-013275,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2025-09-01 06:18:00,2025-09-01 15:46:49,9.48,28655.9,1432.8,1191.4,83.15,6.0,68.64,1,False,118
RUN-013276,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2024-10-28 14:03:00,2024-10-28 18:54:22,4.86,43342.4,13002.7,10384.5,79.86,5.94,67.05,27,False,173
RUN-013277,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2025-11-04 14:21:00,2025-11-04 20:21:38,6.01,23398.0,2807.8,2264.7,80.66,6.0,70.0,14,False,90
RUN-013278,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Morning,2026-05-04 06:29:00,2026-05-04 10:55:40,4.44,27950.0,11739.0,9563.0,81.46,5.99,67.8,29,True,118
RUN-013279,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-08-06 06:02:00,2025-08-06 11:32:47,5.51,25204.8,10586.0,8972.5,84.76,5.93,67.01,36,False,97
RUN-013280,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2026-03-18 22:00:00,2026-03-19 02:50:34,4.84,31873.9,1593.7,1296.3,81.34,6.04,65.44,23,False,136
RUN-013281,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Afternoon,2024-08-15 14:30:00,2024-08-15 19:07:21,4.62,40656.0,17075.5,13661.8,80.01,6.0,70.35,204,True,172
RUN-013282,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2025-09-22 22:30:00,2025-09-23 04:10:31,5.68,22407.6,4033.4,3517.2,87.2,5.93,72.45,0,True,98
RUN-013283,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2024-12-10 06:18:00,2024-12-10 10:36:08,4.3,25379.0,10659.2,9428.7,88.46,5.95,78.12,5,True,96
RUN-013284,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2025-10-12 14:13:00,2025-10-12 21:37:50,7.41,15593.9,6549.4,5390.9,82.31,6.0,63.08,2,False,65
RUN-013285,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2024-12-03 14:26:00,2024-12-03 22:08:04,7.7,18848.1,7916.2,6225.0,78.64,5.99,58.44,14,False,77
RUN-013286,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Morning,2025-06-22 06:01:00,2025-06-22 14:35:48,8.58,12571.1,2262.8,1916.8,84.71,6.02,78.85,7,True,52
RUN-013287,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2025-09-17 06:10:00,2025-09-17 14:16:51,8.11,36436.3,1821.8,1587.6,87.14,5.93,72.41,44,False,145
RUN-013288,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2025-12-27 22:21:00,2025-12-28 04:56:36,6.59,36973.4,6655.2,5967.5,89.67,5.98,74.69,42,True,162
RUN-013289,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-09-27 06:09:00,2025-09-27 12:35:17,6.44,37679.1,11303.7,9454.6,83.64,6.03,66.25,18,False,160
RUN-013290,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2026-02-22 06:24:00,2026-02-22 15:39:13,9.25,23887.4,7166.2,5360.9,74.81,6.03,61.0,49,False,100
RUN-013291,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2025-07-05 14:12:00,2025-07-05 21:47:30,7.59,29218.5,12271.8,10133.0,82.57,6.0,65.85,6,False,123
RUN-013292,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2025-08-02 06:22:00,2025-08-02 11:44:22,5.37,41390.2,17383.9,13705.4,78.84,6.0,70.86,11,True,175
RUN-013293,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-10-30 22:07:00,2024-10-31 04:55:36,6.81,21113.3,8867.6,6836.0,77.09,5.98,72.29,21,False,83
RUN-013294,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2024-08-05 06:07:00,2024-08-05 11:03:53,4.95,29186.7,8756.0,7310.3,83.49,6.1,63.93,35,False,122
